t,1927,2053,98913
t,714,2667,24562
t,3871,1966,34577
t,2524,1942,7101
t,3882,2091,88186
t,4297,2290,13190
t,2493,986,36102
t,2898,1067,80276
t,4949,2005,93106
t,4700,4078,83215
t,480,1005,51620
t,744,3071,75639
t,306,3294,67605
t,1234,819,95899
t,3335,1053,77991
t,2872,350,46633
t,1062,4195,88971
t,2163,2094,40039
t,3790,2043,93396
t,1895,3095,23826
t,1461,4928,36183
t,4432,672,19254
t,71,978,98901
t,2675,2213,76072
t,4926,1900,92125
t,4268,1124,18827
t,900,2186,49375
t,4870,701,61469
t,1260,4491,64864
t,1008,2738,17959
t,4833,551,54239
t,1016,4984,39912
t,1621,55,32242
t,1873,2730,65807
t,2944,4008,47707
t,68,3276,98832
t,247,528,32370
t,4621,1751,84424
t,2441,3011,35267
t,3656,371,78006
t,2966,205,44909
t,2205,2573,54893
t,3468,546,99948
t,709,2420,64031
t,1516,364,43039
t,574,1785,47668
t,757,3384,8196
t,4479,4357,29947
t,3902,1798,52959
t,520,454,19682
t,4877,3420,4887
t,4786,1977,93812
t,4678,445,89359
t,4626,2507,23131
t,3656,375,54847
t,3046,2301,76632
t,713,3059,40016
t,3909,3890,10725
t,3855,2792,17523
t,3165,4664,74329
t,2847,4542,99102
t,4085,4328,62431
t,4249,4006,87877
t,3607,4984,56736
t,3089,4992,2111
t,2935,3039,4412
t,919,104,78823
t,2286,4013,57713
t,3011,4221,41857
t,1885,3738,66522
t,2566,2937,26064
t,1667,2023,81744
t,449,1272,55750
t,3325,1231,80735
t,1412,672,37079
t,4874,3607,35118
t,638,4526,71575
t,4460,1813,21940
t,3525,4824,32513
t,1733,3061,56252
t,4606,627,45541
t,669,3646,88916
t,3764,4096,80188
t,866,3773,57771
t,1600,186,44795
t,30,60,63403
t,1500,698,39281
t,3074,1511,12446
t,13,36,93622
t,2526,3121,16684
t,129,2728,72311
t,669,4749,75958
t,4585,3514,90054
t,1124,4380,18827
t,247,2332,19013
t,41,2362,25426
t,3443,3862,26124
t,4076,1936,32635
t,1521,3302,19023
t,143,828,27145
t,3178,957,56225
t,488,1626,15974
t,1445,2563,4488
t,2850,3688,93868
t,1677,3935,97552
t,2041,3976,19915
t,2466,3772,45129
t,4942,2848,12066
t,3928,721,75368
t,2951,2216,67548
t,1447,394,44857
t,4023,883,52835
t,4996,3680,80399
t,4484,1531,24087
t,4703,4560,58022
t,2255,1601,43350
t,3521,4068,27122
t,3649,4010,81322
t,714,4290,2044
t,2433,2241,99260
t,1332,40,89655
t,1188,4063,61890
t,4023,412,75570
t,4421,4896,53453
t,4859,951,98013
t,2880,4558,44615
t,2581,3079,35035
t,4703,1729,95397
t,1024,3795,74687
t,4419,2581,8281
t,3679,3913,39673
t,4685,1454,25089
t,2926,1829,80501
t,4847,2602,26749
t,3300,2461,57700
t,1312,1693,3611
t,2278,4274,51690
t,2312,3977,79771
t,4060,1354,99919
t,99,773,87500
t,3379,804,42765
t,4403,489,94219
t,4491,4767,27400
t,4991,4615,90002
t,3091,2915,22463
t,2143,579,99156
t,753,2858,79783
t,2442,1522,58760
t,3565,583,66466
t,3483,682,72240
t,982,413,8044
t,98,4816,79886
t,669,4308,49653
t,3068,651,25620
t,3070,95,28535
t,532,2238,89115
t,1040,2991,51973
t,822,1785,84847
t,933,350,50430
t,3751,3833,72464
t,990,1167,59229
t,385,1266,34046
t,1622,1935,54706
t,2627,1355,1709
t,3246,4425,1804
t,3133,1310,45394
t,2247,3702,3385
t,571,876,76523
t,417,1809,28225
t,2199,560,58411
t,1014,2902,54578
t,243,4640,92196
t,4288,1262,49131
t,345,241,1839
t,2053,3488,91264
t,209,1621,88926
t,602,220,77628
t,339,791,53504
t,3213,2560,91666
t,1437,1111,58578
t,4847,2126,42833
t,4425,3721,52473
t,1620,4361,83735
t,2103,4706,18977
t,3941,3111,83817
t,1556,3320,6790
t,1834,275,77010
t,813,614,79153
t,4317,3827,81713
t,2334,1616,84177
t,2263,1464,42655
t,95,2241,16376
t,2567,3861,55737
t,2654,2316,31795
t,2982,2609,29906
t,3150,518,84579
t,4939,2352,24854
t,1948,3165,86820
t,1100,3834,30647
t,4164,2520,17263
t,3340,4784,5079
t,994,1231,32320
t,3721,3799,7534
t,809,2805,79850
t,2603,2139,83812
t,3861,289,10682
t,3439,228,33034
t,4644,3528,77551
t,1463,4628,97738
t,3461,3792,85258
t,723,3485,31394
t,2154,831,62626
t,4473,4553,47777
t,2006,362,86934
t,3208,4318,99073
t,2019,3179,714
t,2700,1618,65942
t,2085,1262,4470
t,987,4077,95450
t,3724,2538,20594
t,334,4613,64079
t,3079,1767,84911
t,2056,1241,15816
t,4832,4599,12530
t,3117,2807,6848
t,3541,1178,45027
t,4254,230,27997
t,1547,3667,80611
t,1016,4655,89688
t,2817,4731,18578
t,3411,1417,68192
t,3841,4497,59959
t,3751,1553,42552
t,918,2738,7152
t,3448,2207,49959
t,295,749,87490
t,1674,3,97720
t,1022,1551,46388
t,1633,3919,27395
t,2672,1737,22126
t,1250,148,48544
t,4441,3989,54393
t,751,4093,85946
t,3303,1363,40036
t,1806,4811,87244
t,1764,1459,42993
t,605,3133,7996
t,3325,507,80899
t,1064,2140,49819
t,3458,1165,26556
t,583,2415,48056
t,478,3208,78397
t,4870,311,18842
t,2168,3614,85206
t,2203,420,6369
t,798,3537,72828
t,3790,4142,62313
t,3138,3819,2821
t,4036,4883,91313
t,3854,4693,17478
t,1761,277,16245
t,4816,2107,55805
t,4565,1978,96117
t,3406,4146,96083
t,4963,2701,46504
t,1332,3500,46393
t,4159,2290,66887
t,2824,1780,5707
t,644,817,41942
t,3308,1023,86636
t,786,2785,78265
t,3382,3953,65372
t,4187,4870,18702
t,1655,3277,7848
t,2737,3240,21902
t,592,924,15402
t,1984,84,64044
t,223,2908,75825
t,2281,4904,47994
t,4222,3212,14017
t,2209,350,33154
t,1825,3733,53460
t,3549,4272,69682
t,2250,927,67959
t,1450,3664,82552
t,3351,4257,3476
t,104,2593,19912
t,4147,2816,94172
t,4971,97,29076
t,4316,672,32289
t,3333,4233,53991
t,2838,2411,77724
t,2649,960,8348
t,2331,4562,9275
t,1641,2364,9292
t,544,715,54901
t,372,819,92494
t,283,1319,21663
t,807,2642,48112
t,4882,1959,13784
t,3522,1644,54370
t,2513,834,31781
t,1588,3484,44093
t,1288,2167,93655
t,562,3808,21020
t,1205,705,48087
t,1105,1077,90259
t,3599,2712,27930
t,1613,3519,20572
t,4724,4754,32531
t,4860,4628,10527
t,4229,3493,71362
t,2361,1434,84846
t,2805,2722,37013
t,1459,4636,12173
t,3830,842,92878
t,3269,1947,15307
t,4879,1898,83020
t,2808,3511,22891
t,3379,4588,47645
t,2262,4448,22274
t,2788,29,767
t,4149,2390,77201
t,346,195,76275
t,3710,3006,90912
t,2235,3189,46754
t,112,2810,15053
t,419,2689,88304
t,4790,497,88167
t,2680,228,62755
t,1677,2490,42203
t,302,1631,97232
t,1068,2132,75974
t,4621,3831,22521
t,895,2541,30528
t,3158,1128,70069
t,4911,2593,72879
t,1316,4364,45568
t,4619,4154,32417
t,4137,3186,37645
t,1892,4863,26488
t,446,165,93119
t,4030,2586,41603
t,3,3559,40434
t,2524,4454,59328
t,4403,2613,10456
t,4471,3876,3049
t,2349,1544,68765
t,2916,2515,57919
t,332,1653,42458
t,4328,4897,37321
t,815,343,13839
t,285,4373,72777
t,1888,729,91336
t,3673,3253,62142
t,4352,2656,76107
t,4808,3479,96336
t,4208,828,37880
t,2973,96,5396
t,2243,1780,3401
t,4700,1108,78298
t,3373,1924,4993
t,3563,3561,64367
t,1339,1801,81448
t,2674,475,46053
t,4815,4827,5061
t,922,987,28540
t,2257,1548,89368
t,1488,873,65816
t,1883,3116,57596
t,283,4169,18704
t,4932,2542,91980
t,4925,1105,70542
t,643,2444,28695
t,2090,1470,74170
t,3142,2637,15350
t,3202,4911,46337
t,3093,3520,2885
t,3812,9,53758
t,4627,3244,73227
t,2222,4880,87396
t,925,4812,66290
t,4257,1089,23747
t,1150,1732,16191
t,4844,174,84013
t,4014,4668,56650
t,715,4222,26562
t,2051,2315,90082
t,1288,1127,1443
t,1397,754,49688
t,975,4328,54568
t,3370,1606,10732
t,4659,863,6822
t,3405,2013,23554
t,947,3209,75081
t,1311,3575,74749
t,2961,4290,43972
t,874,2694,27639
t,2307,3982,98767
t,3750,1731,55873
t,3437,2707,40202
t,4356,1077,86808
t,87,2089,4023
t,1908,1846,46036
t,1814,4146,90597
t,1894,457,79173
t,1642,4770,43463
t,1965,1996,46157
t,4604,4304,6491
t,4722,3054,78223
t,594,2843,50930
t,2147,2199,28359
t,3954,2286,76800
t,2976,4195,19999
t,363,1009,90497
t,2312,2903,72306
t,1484,897,22077
t,4946,2863,99073
t,2455,3819,9729
t,3945,3541,22783
t,3519,487,20626
t,800,2635,74177
t,4159,2941,61464
t,2310,2270,22011
t,3660,3985,79372
t,4156,1297,8627
t,1462,2781,84524
t,4890,4080,83739
t,314,1535,17558
t,43,1832,17451
t,4177,352,39291
t,1155,1152,6926
t,331,1663,56219
t,3146,326,58489
t,156,3986,8827
t,4527,4495,65124
t,3153,2309,39258
t,4029,3551,58338
t,2767,3865,1225
t,1677,260,58057
t,479,790,39761
t,4769,1945,80914
t,1694,3628,42577
t,4265,1775,17903
t,4105,3283,43242
t,2931,2811,9089
t,4407,2316,71398
t,16,1345,84949
t,4705,465,65166
t,929,3494,21779
t,337,3973,77569
t,98,3743,69514
t,2363,1789,4494
t,4939,1054,11269
t,4194,160,44553
t,3787,4443,83716
t,2875,202,21032
t,624,218,73730
t,572,4923,25547
t,2089,2204,94041
t,3867,2542,13014
t,1435,3992,21757
t,2300,1355,43547
t,1794,2646,50953
t,4414,3192,86113
t,318,3331,6909
t,4033,2558,62111
t,1417,3182,7330
t,1498,106,33605
t,2044,2196,25810
t,1084,1063,74704
t,449,3851,20048
t,2206,2503,42755
t,2104,649,1753
t,3056,64,14946
t,521,382,74629
t,2429,768,57188
t,4539,2185,50370
t,3220,3683,71829
t,1825,2079,54025
t,3986,3163,51440
t,3689,3612,25291
t,3736,2170,94147
t,2842,4274,29796
t,4594,3683,59860
t,4539,4204,61595
t,520,1633,2363
t,2707,2524,35900
t,4428,2097,35935
t,1256,274,28014
t,1632,4260,22529
t,3072,2949,32493
t,4714,3037,79664
t,3860,879,40290
t,8,473,48973
t,1219,1365,8177
t,2813,3237,41162
t,1527,2296,10039
t,2426,1724,22136
t,4712,4333,27410
t,2725,2317,68022
t,1605,389,85971
t,4098,1456,50360
t,3761,1668,87591
t,402,1676,99416
t,4375,2896,17133
t,3903,2061,15370
t,65,3589,67666
t,1455,2367,40743
t,4942,2080,90076
t,3703,1157,18745
t,1724,2763,29135
t,4046,1861,11943
t,4405,1974,28611
t,3347,2376,41640
t,2762,3103,10888
t,4895,2007,97949
t,264,3424,21538
t,4282,4879,50258
t,24,1173,3690
t,1451,4876,9847
t,195,1600,23962
t,681,1998,62175
t,2623,1403,20501
t,2586,1102,22878
t,577,3864,50981
t,1464,111,29340
t,4412,1728,82764
t,2302,1010,53995
t,2559,1034,65168
t,1248,2485,76396
t,2446,4032,39348
t,2760,4714,56346
t,4934,3689,94101
t,435,2627,40203
t,4664,3204,10420
t,1996,4668,5531
t,1336,433,73611
t,451,2735,49621
t,4446,294,7007
t,965,2894,35844
t,3713,1692,54877
t,3060,4452,25943
t,4406,739,44632
t,3506,1174,72260
t,61,2190,66816
t,480,4186,22837
t,2362,522,38270
t,973,2326,51005
t,1945,1772,27651
t,3952,4089,71897
t,4795,2802,93589
t,4671,2215,49394
t,613,1621,85133
t,1597,1479,37659
t,208,1540,29849
t,2023,3372,29035
t,4859,735,80910
t,3128,3060,68236
t,484,5,61360
t,3134,3957,41801
t,30,3753,85956
t,4971,4776,33171
t,716,1742,56144
t,848,3339,32623
t,4858,4899,35516
t,4706,3274,58888
t,92,3134,40975
t,2353,2614,39035
t,1940,4451,19041
t,4651,2585,4350
t,1452,3968,14455
t,2407,291,4232
t,1929,1007,32326
t,3072,3207,27017
t,694,3065,76916
t,2561,4123,65190
t,1449,567,14676
t,2423,4273,63643
t,2810,1213,63094
t,3202,865,57031
t,2551,3669,17351
t,2006,2428,53994
t,2589,4357,1
t,4914,3781,73208
t,1930,827,27625
t,197,3389,76748
t,1738,4838,98668
t,1414,3613,57941
t,1408,2775,39154
t,853,977,36371
t,2883,4881,91392
t,1586,1887,73820
t,579,828,49529
t,1932,742,58310
t,139,4024,65490
t,4116,573,73879
t,863,2311,75069
t,4530,3725,93682
t,2470,1485,17810
t,2976,2338,33787
t,4346,1574,78668
t,2090,3160,66907
t,909,91,2735
t,1790,2023,34829
t,1451,3515,73853
t,1940,2631,45778
t,818,3494,83090
t,886,4377,16815
t,920,3199,59653
t,3729,1175,41991
t,3867,1874,53565
t,3887,3964,28077
t,793,1225,3169
t,4880,4367,95192
t,4708,2171,93707
t,4913,463,42690
t,690,2634,86185
t,3779,4872,71914
t,1946,792,41465
t,1598,873,17641
t,4940,1093,85867
t,3505,4980,21183
t,1581,2125,13760
t,1101,2005,29480
t,2645,3066,26651
t,2703,2979,87114
t,393,21,84748
t,2929,153,94621
t,4842,2099,26765
t,1306,49,98991
t,298,4989,45084
t,2516,4846,76416
t,50,2780,43541
t,3810,3881,81899
t,4641,2878,9965
t,1291,582,34296
t,4756,975,84317
t,856,3904,59470
t,1828,98,92921
t,4944,1404,44322
t,3934,3055,39312
t,369,571,80510
t,1784,1974,63290
t,1677,784,23524
t,4927,425,56402
t,4891,3068,88336
t,4186,4176,29311
t,4854,32,14567
t,676,3212,99665
t,3596,3157,42422
t,2918,3443,60477
t,3581,165,72400
t,442,3301,15726
t,3732,4978,71510
t,3607,4905,18287
t,1360,1148,66355
t,4696,1686,51884
t,358,1541,26916
t,4925,3569,51481
t,941,2165,35990
t,3362,1435,79433
t,190,1368,59598
t,3942,1811,52900
t,4667,1895,19230
t,2529,502,40488
t,815,3214,26636
t,3522,4262,44675
t,405,4621,62568
t,3672,898,56137
t,1504,1839,34654
t,2493,1554,26090
t,1926,1744,2458
t,2875,2038,44269
t,2126,1706,47516
t,1356,587,3018
t,3195,2754,32585
t,1182,1276,91847
t,856,3033,42820
t,3423,3058,70
t,4559,4562,46910
t,4213,2056,74816
t,1654,334,27912
t,463,3209,94951
t,1084,336,8009
t,3599,3044,38596
t,2969,2591,21350
t,553,3773,38979
t,2399,4630,43364
t,1571,4405,77774
t,1640,317,77337
t,4901,882,10745
t,4716,2536,41079
t,2628,2999,44288
t,3930,4083,5976
t,3290,2683,45372
t,1885,652,2963
t,4586,2557,38089
t,4916,1308,79071
t,4632,2879,88476
t,2405,872,38793
t,4741,773,81027
t,485,1842,8563
t,2915,822,72915
t,3555,4752,1998
t,882,3042,76033
t,1254,1279,98037
t,568,2217,594
t,3656,3486,8255
t,2726,3118,31134
t,2554,523,2006
t,2698,1617,84132
t,3725,3454,35974
t,2287,1370,18148
t,1553,1277,9252
t,3551,2159,17294
t,935,3413,29925
t,324,334,68494
t,2269,342,71980
t,523,4421,16450
t,1657,1975,46974
t,14,1025,89943
t,497,4750,23397
t,1470,3390,21119
t,969,4943,27396
t,220,4846,64556
t,3865,2134,94321
t,3789,2458,36007
t,3635,4727,11350
t,614,1603,15771
t,3416,4612,54098
t,389,4626,65123
t,1683,124,46226
t,1431,2946,89616
t,2550,3916,911
t,1297,488,82110
t,852,4354,9244
t,1525,4495,13054
t,2531,3130,94133
t,232,97,60736
t,1002,3513,60348
t,1451,254,11327
t,1574,1937,97803
t,2799,3368,72101
t,3766,2270,52369
t,1028,3568,47858
t,3137,772,92212
t,2380,3649,31707
t,1785,1181,51190
t,918,1413,6287
t,3005,3768,29800
t,3353,219,1406
t,1031,3145,78343
t,185,944,33063
t,2285,1062,70334
t,4654,2091,50254
t,3863,1580,21026
t,1074,313,9676
t,4132,2098,52209
t,321,3016,59974
t,2959,2374,48742
t,4110,727,5314
t,515,3110,78459
t,3857,3295,30756
t,3272,1932,51818
t,3605,2938,75261
t,3858,1801,66842
t,1235,4227,52155
t,910,4712,60605
t,3118,33,53622
t,3092,4345,57348
t,3185,3455,83075
t,3498,3971,7537
t,1957,4180,12184
t,2712,2452,69116
t,881,2409,47055
t,1142,1267,93856
t,4335,3855,18084
t,1489,4765,67796
t,2093,4236,94181
t,2066,3680,3526
t,4413,3217,58334
t,3839,1716,27305
t,2727,25,37837
t,4910,4089,90290
t,4026,4970,87699
t,1080,2464,80319
t,1287,1799,5526
t,722,3288,40291
t,4869,1734,85879
t,4050,152,85911
t,3927,918,89129
t,2260,1109,845
t,916,3837,32222
t,3753,3747,81311
t,394,4125,16281
t,4444,205,28746
t,1114,2845,85545
t,1639,3567,55186
t,3282,3437,98272
t,4160,3839,84776
t,71,4118,55694
t,4199,2731,26804
t,1395,3647,5641
t,3616,3752,20740
t,1278,498,24866
t,2558,4943,81423
t,2655,2409,84268
t,4552,4049,67836
t,1089,2331,32625
t,4360,2843,56464
t,4135,4266,91934
t,1181,3465,64665
t,2984,1212,18313
t,4976,1180,23417
t,715,2458,53916
t,580,1369,30211
t,3355,4024,32620
t,2622,3576,83021
t,1809,1017,21704
t,4433,377,34548
t,2248,865,23814
t,4182,2046,78632
t,3846,30,16196
t,3510,1358,52377
t,3279,2073,1187
t,2194,4006,62556
t,3756,2361,97933
t,1375,1335,92861
t,748,3145,18879
t,2451,2578,74256
t,1998,1179,76473
t,2164,1713,48519
t,2147,559,49901
t,3342,422,86259
t,2070,3701,94685
t,3257,2247,43
t,812,1003,67404
t,96,3730,13739
t,2957,4478,6884
t,1835,3282,95815
t,2442,280,53346
t,3915,3796,55059
t,3785,943,81970
t,3686,638,52392
t,1296,2708,22445
t,2332,2317,29692
t,2374,4482,37047
t,4777,4578,77130
t,4868,2535,16608
t,3103,4370,9890
t,269,1813,91523
t,3614,728,1671
t,3672,4513,18967
t,1994,4551,59605
t,4385,2200,8665
t,1830,4532,50983
t,2873,1907,65465
t,4920,3036,50043
t,2049,2904,97579
t,8,1008,26949
t,1250,2629,45114
t,4124,1244,12194
t,794,1268,93060
t,4760,3262,37611
t,716,2648,81163
t,4381,830,85696
t,363,3703,83955
t,827,3623,26991
t,2221,2024,61248
t,4799,2033,93608
t,3100,4635,36237
t,3213,3759,42481
t,1759,4553,102
t,4818,666,58364
t,3780,1382,2364
t,4943,2115,54546
t,1990,2478,28250
t,944,4657,93225
t,4286,3231,10250
t,533,4382,28635
t,4140,2482,58270
t,1729,2048,7029
t,561,3807,92934
t,662,3625,34952
t,378,2405,92687
t,2741,3700,74802
t,2287,690,48633
t,1888,1634,79642
t,112,921,17873
t,1713,2806,77256
t,1699,3299,84738
t,4968,28,18138
t,3348,1941,56945
t,2634,2604,26922
t,2585,2982,65680
t,271,2075,54380
t,73,4362,95071
t,3705,2602,88057
t,4698,2715,60330
t,2571,780,89489
t,4826,2480,52788
t,915,2448,19168
t,405,2149,31109
t,2349,4783,5065
t,623,2368,83047
t,2654,3992,123
t,2033,417,10837
t,3455,4122,43440
t,1512,3820,7507
t,3193,2743,13287
t,2681,3921,22119
t,468,4837,75920
t,987,242,98069
t,3448,3943,14204
t,3512,918,26572
t,2911,3572,76916
t,3033,606,7333
t,221,413,82807
t,12,1925,82980
t,2518,119,25723
t,2157,2800,4645
t,627,4621,20834
t,1546,1960,76076
t,4614,408,76371
t,3817,273,32290
t,1741,3184,42214
t,8,2569,27820
t,2341,2790,33234
t,147,4155,46511
t,4478,3025,27982
t,201,182,67135
t,1197,810,16756
t,2030,3708,45068
t,4457,3323,50477
t,827,3492,70750
t,4468,1585,88934
t,1682,1594,21503
t,853,3935,95645
t,438,434,54800
t,3301,4913,39178
t,1282,1466,29360
t,4768,2663,96522
t,1523,1045,231
t,1591,502,54906
t,3419,2681,74750
t,520,3502,86336
t,4453,1536,99282
t,2307,2389,4569
t,4303,4180,1355
t,455,2481,56268
t,4632,115,44086
t,343,4884,36749
t,3217,2759,4146
t,4799,702,89648
t,4704,473,18682
t,805,993,23536
t,3492,1798,30072
t,2773,4105,98813
t,3693,4761,79345
t,48,216,18178
t,2667,1200,43294
t,1753,1543,54530
t,3501,4760,68641
t,2647,4559,30696
t,3646,615,91169
t,3679,1421,37163
t,3566,1265,73961
t,3637,391,39419
t,3802,4084,29180
t,3146,4132,30748
t,1324,1800,66948
t,969,3553,83491
t,1850,3406,9604
t,490,2405,29163
t,1185,2404,46131
t,3706,2435,18904
t,868,1002,50169
t,1180,991,55560
t,598,4793,55997
t,1129,4292,36481
t,1876,1968,69633
t,3823,2937,99538
t,3666,1139,62945
t,3269,1629,96702
t,3783,4167,90458
t,4913,2873,62894
t,3816,93,70248
t,337,1273,26239
t,2248,3224,62385
t,3244,4353,58029
t,4725,2582,14997
t,709,2757,9286
t,247,1423,95425
t,4543,1044,58406
t,2596,4828,28925
t,3054,4741,81798
t,2299,4910,3243
t,2546,247,34517
t,136,3847,64093
t,3872,2092,4798
t,1900,3169,87380
t,3248,3878,11490
t,2533,477,44265
t,4309,20,95310
t,4067,2617,10138
t,2991,2023,51231
t,1141,4322,37493
t,4383,3220,19092
t,251,4708,67940
t,695,3581,56384
t,493,1833,4553
t,4224,82,14783
t,713,3967,86613
t,4978,4629,66633
t,1639,48,602
t,1776,3039,78977
t,4358,532,48299
t,1851,4916,27871
t,942,1519,27580
t,233,2215,42513
t,1616,4060,30698
t,2520,4636,7132
t,3655,350,97452
t,267,1680,97081
t,3251,3319,97129
t,205,1447,26520
t,4181,805,67053
t,3832,4008,38321
t,3054,1303,74840
t,633,1536,73407
t,4497,4505,38819
t,195,2025,58456
t,2326,680,60158
t,4777,2299,71838
t,3209,1903,21509
t,1689,2108,19308
t,3209,2641,16465
t,1613,2825,50474
t,4933,880,73129
t,1124,2865,36017
t,883,2363,95522
t,4701,3910,72548
t,3156,1236,14580
t,3313,2366,8232
t,1502,1927,20135
t,4362,3617,83595
t,21,1826,77588
t,1486,3439,50414
t,3311,4724,46294
t,1439,848,9159
t,3807,1731,81522
t,4329,2785,26784
t,3228,941,19373
t,4159,607,56739
t,2390,3461,68666
t,3876,4176,68635
t,3822,4197,66813
t,1410,2035,46604
t,1823,346,46328
t,4468,3137,73529
t,3626,1945,1612
t,1500,1274,69397
t,3283,854,51691
t,2655,13,8650
t,745,3756,12111
t,763,2632,32639
t,4397,1455,73189
t,1210,4217,50224
t,2813,2392,46923
t,493,1860,36412
t,4021,486,38357
t,632,3338,80983
t,29,2974,53189
t,1719,629,53203
t,368,2727,21959
t,3830,3490,95943
t,2821,4239,58750
t,1009,449,87967
t,2584,4615,50359
t,4506,1460,8571
t,2270,481,55410
t,626,2465,88748
t,2961,3846,51722
t,1149,1917,63704
t,703,3637,81431
t,2661,2468,6273
t,3604,1641,90512
t,2353,4002,17314
t,1672,1586,33281
t,2030,2445,84741
t,1953,4715,45222
t,2362,1693,49039
t,1109,1006,32886
t,4183,3508,64803
t,4238,4211,53441
t,2020,3225,27261
t,3292,1829,18902
t,3803,534,34256
t,2468,2206,90842
t,748,589,84639
t,488,2542,35706
t,2061,1256,98752
t,1100,3717,54758
t,3985,2900,89618
t,139,3490,23830
t,3579,510,12055
t,2191,3802,50236
t,2444,3958,97122
t,1699,1426,40681
t,2541,3527,31270
t,3531,4015,10164
t,4237,2429,16420
t,4340,3529,71489
t,4097,3866,10742
t,67,357,14232
t,3896,3937,79743
t,2302,2480,29897
t,3889,4925,38855
t,1010,1624,56634
t,3042,517,161
t,4311,4049,70528
t,826,4638,12957
t,3597,3978,92838
t,86,4427,26704
t,827,4494,28414
t,1410,4742,2351
t,1152,3396,41183
t,2401,3637,31108
t,1255,1000,22733
t,4240,4042,23250
t,4400,3354,33651
t,1280,532,73289
t,4236,482,73619
t,2074,1920,89399
t,129,2747,10245
t,3542,509,59988
t,2244,3014,99736
t,3427,415,63374
t,4534,3022,64374
t,3618,2263,43416
t,3220,3015,48122
t,1870,4295,5007
t,1511,4884,30489
t,129,1958,12409
t,4527,3439,61508
t,1124,3334,92017
t,1111,578,16383
t,2198,357,31798
t,571,1244,9821
t,1296,4862,7084
t,1064,3082,56451
t,4185,1305,95747
t,543,2816,86983
t,1031,4297,73941
t,4791,177,48732
t,2650,1301,7066
t,4667,3764,83997
t,1049,962,4354
t,4199,2886,15598
t,4019,4182,56813
t,2454,246,51247
t,3904,784,32552
t,1002,1327,6720
t,2984,3711,31018
t,3276,3502,11195
t,2008,1153,73848
t,4073,2172,62612
t,3069,4573,93574
t,3775,3772,62812
t,4372,2791,1995
t,2536,1597,3593
t,3783,502,99377
t,2686,1504,27057
t,4406,4489,768
t,1775,2765,49270
t,2969,4773,66775
t,3168,199,45299
t,779,4620,84873
t,704,4747,49997
t,4868,472,34141
t,1862,3008,60738
t,454,1791,86240
t,1183,830,39097
t,3239,236,73586
t,4006,2011,12703
t,4627,1332,72477
t,2754,4500,9028
t,3052,1631,90000
t,4276,3687,19748
t,4273,3555,30220
t,3413,1769,94580
t,502,2224,31372
t,1742,4759,38554
t,2190,2998,73790
t,775,3356,17153
t,3477,2983,63485
t,2305,2089,19337
t,2684,142,47320
t,2684,4418,57359
t,3783,43,95915
t,354,3456,97684
t,4933,311,66260
t,2656,3405,17371
t,1209,595,45369
t,4998,1370,83725
t,3502,1199,98061
t,3338,4857,55150
t,2674,2541,16644
t,1345,1577,51063
t,3704,360,57458
t,4618,714,37267
t,3653,2000,67578
t,1265,4656,50983
t,4987,866,26578
t,356,2216,84300
t,432,719,36851
t,4844,4057,56708
t,1346,3084,69250
t,2989,4429,80827
t,403,3133,27540
t,2861,4103,39606
t,127,4109,11606
t,2704,1726,91263
t,3686,1713,33481
t,1615,3421,95697
t,914,206,27768
t,2764,50,76826
t,824,2748,11262
t,73,738,45691
t,2251,1141,70177
t,1142,4002,64280
t,2100,481,74741
t,3705,3185,51467
t,1319,3223,44533
t,4799,1190,82954
t,1848,2104,99512
t,4615,1221,75915
t,1440,3397,83663
t,2701,3470,39401
t,4744,2073,26895
t,4920,3216,87249
t,551,1668,57731
t,1644,373,22268
t,4462,3045,15492
t,3994,2844,96682
t,3300,4692,50139
t,2811,4308,12712
t,3725,2100,41109
t,2388,1154,20931
t,3140,2250,33004
t,34,3522,37572
t,2283,4073,90592
t,13,2069,70966
t,2280,1532,19011
t,4123,526,68207
t,2157,178,14252
t,2295,4342,84912
t,1358,4419,73364
t,3818,3159,90870
t,4748,1300,83120
t,4103,2686,36642
t,3027,4969,32068
t,3618,1334,44137
t,935,4967,40669
t,1297,442,82548
t,4504,2599,52726
t,3755,1246,83420
t,3666,3956,17840
t,3381,2774,55999
t,4251,2522,37299
t,2370,2978,21338
t,364,2357,46307
t,2431,975,18994
t,2919,3263,45313
t,4940,4560,40755
t,2487,416,18355
t,1564,4171,60953
t,1336,4189,64910
t,4175,2571,87684
t,173,1822,66559
t,3824,544,50889
t,161,908,78246
t,2819,4691,55573
t,1812,3963,53836
t,2124,3903,24749
t,4231,2742,20165
t,3937,658,70689
t,4889,1994,44878
t,4798,1169,48801
t,3834,2695,56975
t,392,2871,52520
t,2632,4384,4780
t,877,2203,29472
t,2801,368,3435
t,2989,3844,83690
t,2737,3075,36432
t,4253,2012,63442
t,4941,1902,15437
t,1171,3052,42958
t,4971,1886,2005
t,1946,3630,29876
t,817,2614,64260
t,596,3491,67816
t,67,2645,43184
t,4853,634,68380
t,3542,4723,51456
t,1325,3976,59820
t,4767,270,38074
t,1555,1441,51127
t,4512,1412,19365
t,1517,4710,9348
t,2744,527,71962
t,3356,1124,1806
t,1171,2543,54451
t,706,3749,16437
t,4085,2291,96160
t,1892,3617,46488
t,1712,4736,21758
t,4785,1291,83199
t,911,2155,95964
t,1628,3672,17026
t,975,2769,98906
t,4288,1125,46382
